0 TextAsset Base
 1 string m_Name = "逆転アルちゃんダイアログ-法廷1"
 1 string m_Script = "﻿ID,キャラクター,所属,セリフ <se:効果音名>　<speed:>=タイプ速度(デフォ0.08)　<t秒数>=一時停止　<effect1>=フラッシュ　<effect2>=揺れ大　<effect3>=揺れ小　<color:#RRGGBB>=赤色　<center></center>=中央揃え,背景,キャラ画像,BGM,表情アニメ,フキダシ他 1=異議あり青　2=異議ありピンク　3=待った青　4=待ったピンク　5=くらいなさい　6=強制突き付けモード　7=驚きシーンの1　8=驚きシーンの〆　9=無罪　10=有罪　11=ペナルティ,会話後の暗転1　明転2　暗転して次のシーンへ3　ゲームオーバー4,証言/尋問開始 1 2,証言中=1 尋問中=2,自動ジャンプID-1,ゆさぶるジャンプID-1,つきつける失敗ID-1,つきつける成功ID-1,尋問始まり1と終わり2,条件未達成で飛ばすskipX 解除フラグclearX,突き付け正解証拠品,アイテム表示 名前で表示 endで終了,アイテム入手 ItemX,口パクしない,選択肢　文|ID-1+文|ID-1+文|ID-1,スチル表示\r\n
126,カンナ,公安局,</center><color:#55FF55>我々が通報を受け現場へ到着した頃には、<br><t0.3>現場は凄惨な状況でした。,証言台,カンナ-通常,尋問モデラート,FALSE,0,0,0,2,0,132,169,0,1,,,,,FALSE,,\r\n
127,カンナ,公安局,<color:#55FF55>我々は犯人が近くに潜んでいる可能性を考え、<t0.3><br>検問を敷いて捜査を行いました。,証言台,カンナ-通常,,FALSE,0,0,0,2,0,139,169,0,0,,,,,FALSE,,\r\n
128,カンナ,公安局,<color:#55FF55>特に便利屋６８の皆さんは重要参考人として、<t0.3><br>一時身柄を拘束させていただきましたが……。,証言台,カンナ-通常,,FALSE,0,0,0,2,0,146,169,0,0,,,,,FALSE,,\r\n
129,カンナ,公安局,<color:#55FF55>現場から決定的な証拠が発見されたため、<br><t0.3>伊草　ハルカ氏を逮捕するに至りました。,証言台,カンナ-通常,,FALSE,0,1,0,2,0,154,169,0,2,,,,,FALSE,,\r\n
130,アル,便利屋６８,（これで証言は終わり……。<br><t0.5>どこかおかしなところはないかしら……？）,弁護席,アル-法廷-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
131,カヨコ,便利屋６８,私達には今は情報が必要。<br><t0.5>だからどんどんゆさぶっていこう。,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
132,アル,便利屋６８,（トコトンやるしかないわね……）,弁護席,アル-法廷-机叩き,,FALSE,0,1,0,0,125,0,0,0,0,,,,,FALSE,,\r\n
133,アル,便利屋６８,爆発が起きて、<br>現場に到着するまでにどのくらいかかったのかしら？,弁護席,アル-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
134,カンナ,公安局,公安局が近かったのもあり、<t0.3><br>事件発生から５分後には現場に到着しました。,証言台,カンナ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
135,アル,便利屋６８,早いわね……。,弁護席,アル-法廷-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
136,カンナ,公安局,いつでもどこでもヴァルキューレは迅速に駆け付けます。,証言台,カンナ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
137,カンナ,公安局,<se:気付き><effect1>早くて困るのは犯人だけでしょうからね。,証言台,カンナ-不敵,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
138,アル,便利屋６８,<se:残念>（D.U.地区でだけは騒ぎは起こしたくないわね……）,弁護席,アル-法廷-汗,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
139,アコ,風紀委員会,それで、<t0.3>到着してからは何を？,検事席,アコ-法廷-通常,,FALSE,0,1,0,0,126,0,0,0,0,,,,,FALSE,,\r\n
140,アル,便利屋６８,それで、<t0.3><se:突き付け><effect3>怪しい人物は見つかったの！,弁護席,アル-法廷-机叩き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
141,カンナ,公安局,大半は、<t0.3>怪しい武器弾薬類を所有していない<br>無実の一般市民でした。,証言台,カンナ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
142,カンナ,公安局,……<effect1><se:疑問>あなた方便利屋６８を除いて。,証言台,カンナ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
143,アル,便利屋６８,……あっ。,弁護席,アル-法廷-汗,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
144,カヨコ,便利屋６８,社長。<t0.5>今のは要らないツッコミだったね。,弁護席横,カヨコ-法廷-呆れこっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
145,アル,便利屋６８,<se:残念>（トホホ……）,弁護席横,カヨコ-法廷-呆れこっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
146,カンナ,公安局,ですから……,証言台,カンナ-通常,,FALSE,0,1,0,0,127,0,0,0,0,,,,,FALSE,,\r\n
147,アル,便利屋６８,<se:ツッコミ><effect3>まったく……<t0.3>私達だって暇じゃないのよ！,弁護席,アル-法廷-机叩き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
148,アル,便利屋６８,<effect1><se:突き付け>飲み物ぐらい出してくれても良かったじゃない！,弁護席,アル-法廷-突き付け,,FALSE,1,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
149,アコ,風紀委員会,ここは法廷です。<br><t0.5>けっしてクレーム受付窓口ではないのですよ？,検事席,アコ-法廷-前のめり,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
150,カンナ,公安局,ヴァルキューレへのクレームは、<t0.3><br>生活安全局にて承っております。,証言台,カンナ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
151,ｻｲﾊﾞﾝﾁｮ,,<se:ツッコミ><effect3>弁護人は悪質なクレームは控えるように！,裁判長席,裁判長-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
152,アル,便利屋６８,<se:残念>ぐぐぐ……。,弁護席,アル-法廷-汗,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
153,カヨコ,便利屋６８,…………。,弁護席横,カヨコ-法廷-呆れこっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
154,アコ,風紀委員会,話を戻しましょう。<t0.5>それで？,検事席,アコ-法廷-通常,,FALSE,0,1,0,0,128,0,0,0,0,,,,,FALSE,,\r\n
155,アル,便利屋６８,それがこの、<t0.3>バクダン……<t0.3>かしら？,弁護席,アル-法廷-書類,,FALSE,0,0,0,0,0,0,0,0,0,,,爆弾,,FALSE,,\r\n
156,カンナ,公安局,被告人の指紋が検出されたため、<t0.3>決定的な証拠と判断しました。,証言台,カンナ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
157,,,,弁護席,アル-法廷-机叩きアニメ,,TRUE,0,0,0,0,0,0,0,0,0,,,end,,FALSE,,\r\n
158,アル,便利屋６８,<se:突き付け><effect2>たまたま仕掛けた関係の無いバクダンかもしれないじゃない！,弁護席,アル-法廷-突き付け,,FALSE,1,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
159,アコ,風紀委員会,<se:ツッコミ><effect2>爆発現場に残されたバクダンが、<br><t0.3>事件に関係ないなんて言い訳は通用しません！,検事席,アコ-法廷-前のめり,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
160,アコ,風紀委員会,<effect1><se:疑問>まあ、<t0.3>証拠があるなら別ですけどね。,検事席,アコ-法廷-不敵,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
161,ｻｲﾊﾞﾝﾁｮ,,弁護人。<t0.5>その証拠はあるのですか？,裁判長席,裁判長-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
162,アル,便利屋６８,……ありません。,弁護席,アル-法廷-汗,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
163,アコ,風紀委員会,ふっ……<t0.5>物分かりが良いようで助かります。,検事席,アコ-法廷-不敵,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
164,アル,便利屋６８,<effect3>（ここで引き下がっちゃダメ……<br><t0.5>何か少しでも情報を集めておかないと……！）,弁護席,アル-法廷-机叩き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
165,アル,便利屋６８,……ちなみにそれはどこで見つけたのかしら？,弁護席,アル-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
166,カンナ,公安局,地下の中央にある大きな柱のところです。,証言台,カンナ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
167,カンナ,公安局,このバクダンが起爆していれば、<br><t0.3>基礎が崩壊し更なる大惨事へと発展したでしょうね。,証言台,カンナ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
168,アル,便利屋６８,<se:ツッコミ><effect3>（なんてところにバクダン仕掛けてんのよ！）,弁護席,アル-法廷-汗,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
169,,,<speed:0><color:#A9CEEC>証拠品≪爆弾≫の情報を更新した。</color>,弁護席,アル-法廷-汗,,FALSE,0,0,0,0,173,0,0,0,0,,,,UpdateItem5,TRUE,,\r\n
170,アル,便利屋６８,その発言は、<t0.3>この証拠品とムジュンしているわ！,弁護席,アル-法廷-突き付け,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
171,,,,裁判長席,裁判長-首振りアニメ,,TRUE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
172,ｻｲﾊﾞﾝﾁｮ,,私にはムジュンがあるようには見えませんな。<br><t0.5>発言には注意するように。,裁判長席,裁判長-真剣,,FALSE,11,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
173,アル,便利屋６８,（裁判長の心証が悪くなったみたいだわ……）,弁護席,アル-法廷-汗,,FALSE,0,1,0,0,1,0,0,0,0,,,,,FALSE,,\r\n
174,ｻｲﾊﾞﾝﾁｮ,,なるほど。<t0.5>逮捕の理由は分かりました。,裁判長席,裁判長-通常,無音,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
175,ｻｲﾊﾞﾝﾁｮ,,……弁護側から質問が無ければ、<t0.3>尋問は終わりですが……。,裁判長席,裁判長-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
176,アル,便利屋６８,ちょ、<t0.3><se:ツッコミ><effect3>ちょっと待ってください！　<br><t0.3><effect3>何か……<t0.5><effect3>何かあるはずなの！,弁護席,アル-法廷-机叩き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
177,,,,裁判長席,裁判長-首振りアニメ,,TRUE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
178,ｻｲﾊﾞﾝﾁｮ,,私には何も無いように見えますが？,裁判長席,裁判長-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
179,アル,便利屋６８,<effect3>ぐっ……！,弁護席,アル-法廷-机叩き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
180,アル,便利屋６８,（どうしよう……<t0.5><br>このままじゃハルカが有罪になっちゃう……！）,弁護席,アル-法廷-机叩き,サスペンス,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
181,アコ,風紀委員会,どうやら、決着はついたみたいですね。,検事席,アコ-法廷-不敵,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
182,アコ,風紀委員会,便利屋６８。<br><t0.5>武力を振り回さなければ大したことの無い連中でした。,検事席,アコ-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
183,アコ,風紀委員会,裁判長。<t0.5>どうぞ、<t0.3>このまま判決を……,検事席,アコ-法廷-通常,,FALSE,2,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
184,,,,裁判長席,裁判長-驚き,無音,FALSE,7,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
185,,,,弁護席,アル-法廷-汗,,FALSE,7,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
186,,,,検事席,アコ-法廷-ダメージ,,FALSE,7,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
187,,,,弁護席横,カヨコ-法廷-真剣,,FALSE,8,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
188,カヨコ,便利屋６８,……まだ審理は終わらせない。,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
189,アコ,風紀委員会,な、<t0.3><se:ツッコミ><effect3>何ですかいきなり……！？,検事席,アコ-法廷-ダメージ,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
190,カヨコ,便利屋６８,アコ……<t0.5>何か隠してるよね。,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
191,アコ,風紀委員会,<effect1><se:気付き>！,検事席,アコ-法廷-ダメージ,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
192,アル,便利屋６８,<effect3>カヨコ課長！？　<t0.5>どういうこと……？,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
193,カヨコ,便利屋６８,検察側は冒頭でこのように言いました。,弁護席横,カヨコ-法廷-真剣,,FALSE,0,2,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
194,アコ,風紀委員会,検察側は、<t0.3>彼女が犯行を行ったことを示す決定的な証拠と、<br><t0.3>それを証明する証人を用意しています。,検事席,アコ-法廷-通常,,FALSE,0,2,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
195,アル,便利屋６８,それが、<t0.3>さっきのバクダンで……。,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
196,カヨコ,便利屋６８,いいや。<t0.5>違う。,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
197,カヨコ,便利屋６８,確かに爆発の現場にあった爆弾から<br>指紋が検出されたら怪しい。,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
198,カヨコ,便利屋６８,でも、<t0.3>それで犯行が完全に立証されたわけじゃない。,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
199,カヨコ,便利屋６８,だって現に、<br><t0.3>ハルカのバクダンは<t0.3><effect1><se:疑問><speed:0.15><color:#FF8888>”爆発していない”</color>んだから。,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
200,アコ,風紀委員会,<se:ツッコミ><effect2>そんなことは詭弁です！　<br><t0.3><effect3>他のバクダンは爆発しているじゃないですか！,検事席,アコ-法廷-ダメージ,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
201,カヨコ,便利屋６８,じゃあお得意の証拠で見せてよ。<t0.5>その爆発したバクダンも、<br><t0.3>同じくハルカが仕掛けたという証拠は？,弁護席横,カヨコ-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
202,アコ,風紀委員会,<effect3>……ぐっ！<t0.5>　<effect3>やりますわね……。,検事席,アコ-法廷-ダメージ,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
203,カヨコ,便利屋６８,これは決定的な証拠とは呼べない。<t0.5><br>あくまで、<t0.3>ハルカを極めて怪しいとする程度のもの。,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
204,カヨコ,便利屋６８,不完全な立証で、<br><t0.3><se:突き付け><effect1>ハルカをハンニン呼ばわりすることは私が許さない！,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
205,アル,便利屋６８,カヨコ課長……！,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
206,カヨコ,便利屋６８,……<effect3>あんま見ないで。<t0.5>ちょっと恥ずかしいから。,弁護席横,カヨコ-法廷-呆れこっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
207,アル,便利屋６８,（……そう、<t0.3>ハルカがハンニンだっていう<br>決定的な証拠なんてない！）,弁護席,アル-法廷-不敵,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
208,アコ,風紀委員会,<se:疑問><effect1>……。,検事席,アコ-法廷-不敵,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
209,アル,便利屋６８,（……無い、<t0.3>わよね？）,弁護席,アル-法廷-汗,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
210,アコ,風紀委員会,……流石カヨコさん。<br><t0.5>そうやって食いついてくると思っていました。,検事席,アコ-法廷-不敵,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
211,アル,便利屋６８,<effect1><se:気付き>（まさか！）,弁護席,アル-法廷-汗,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
212,,,,検事席,アコ-法廷-不敵アニメ,,TRUE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
213,アコ,風紀委員会,お望みの、<t0.3><se:疑問><effect1><color:#FF8888>”決定的な”</color>ものをご覧に入れましょう。,検事席,アコ-法廷-不敵,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
214,アコ,風紀委員会,検察側はここで新たな証人を入廷させたいと思います。,検事席,アコ-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
215,アコ,風紀委員会,被告人・<t0.3>伊草　ハルカの、<t0.3><effect3>犯行の瞬間を目撃した人物を！,検事席,アコ-法廷-前のめり,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
216,アル,便利屋６８,……な。,弁護席,アル-法廷-汗,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
217,アル,便利屋６８,<se:衝撃><effect2>なんですっ<effect2><se:衝撃>てえええええ<se:衝撃>ええええええ<effect2><se:衝撃2>ええええっ！,弁護席,アル-法廷-驚き,無音,FALSE,0,1,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
218,,,[飛ばす],証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
219,アコ,風紀委員会,証人。<t0.5>名前と職業を。,検事席,アコ-法廷-通常,開廷,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
220,ｶﾈﾄﾗ,,あっしはカネトラ。<br><t0.5>D.U.でしがない金融業を営んでおりますニャ。,証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
221,アコ,風紀委員会,事件があった当日、<t0.3>あなたはどこで何を？,検事席,アコ-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
222,ｶﾈﾄﾗ,,<effect1><se:気付き>おっと！　<t0.5>どこで何をしていたか……？,証言台,カネトラ-驚き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
223,ｶﾈﾄﾗ,,それは顧客との信頼に関わりますゆえ。<br><t0.5>詳しくお話しできませんニャ。,証言台,カネトラ-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
224,ｶﾈﾄﾗ,,事件のあった日、<t0.3>その時間、<br><t0.3>まさしく<effect3><se:ツッコミ>あの！<t0.3>　<effect3><se:ツッコミ>総合会議場にいた！　,証言台,カネトラ-驚き,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
225,ｶﾈﾄﾗ,,……ということは確かです。<t0.5>ニャ。,証言台,カネトラ-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
226,アル,便利屋６８,（なに、<t0.3>今の取ってつけたような語尾は……）,弁護席,アル-法廷-汗,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
227,アコ,風紀委員会,良いでしょう。<t0.5>その辺は調べれば分かる事です。,検事席,アコ-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
228,アコ,風紀委員会,本法廷で重要なのは、<br><t0.3>あなたが事件のあった時間に何を見たか、<t0.3>それだけですから。,検事席,アコ-法廷-不敵,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
229,ｶﾈﾄﾗ,,ええ、<t0.3>ええ、<t0.3>このカネトラ、<br><t0.3><effect1><se:気付き>ガッチリ覚えてますニャ。,証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
230,アル,便利屋６８,（ガッチリ、<t0.3>ねぇ……）,弁護席,アル-法廷-汗,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
231,ｻｲﾊﾞﾝﾁｮ,,では証人は、<br><t0.3>事件の際に目撃したことを証言してください。,裁判長席,裁判長-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
232,ｶﾈﾄﾗ,,<se:ツッコミ><effect3>ヘイニャ！,証言台,カネトラ-通常,,FALSE,0,1,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
233,,,,証言台,カネトラ-通常,無音,FALSE,0,0,1,0,0,0,0,0,0,,,,,FALSE,,\r\n
234,,,<speed:0.05><color:#FF0000><center>～目撃したこと～,証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
235,ｶﾈﾄﾗ,,</center>あの日あっしは仕事で会議場へ来てたんですニャ。,証言台,カネトラ-通常,尋問モデラート,FALSE,0,0,0,1,0,0,0,0,0,,,,,FALSE,,\r\n
236,ｶﾈﾄﾗ,,時間は……<t0.5>そうですニャ、<br><t0.3>１５時頃でしたでしょうか。,証言台,カネトラ-考える,,FALSE,0,0,0,1,0,0,0,0,0,,,,,FALSE,,\r\n
237,ｶﾈﾄﾗ,,地下駐車場で、<t0.3>あっしは<effect1><se:気付き>目撃してしまったのです……！　<t0.5>ニャ。,証言台,カネトラ-驚き,,FALSE,0,0,0,1,0,0,0,0,0,,,,,FALSE,,\r\n
238,ｶﾈﾄﾗ,,柱の陰で、<t0.3>被告人が<se:ツッコミ><effect3>爆弾を！　<br><t0.5>そしてすぐ後に<se:衝撃><effect3>ドカン！,証言台,カネトラ-驚き,,FALSE,0,0,0,1,0,0,0,0,0,,,,,FALSE,,\r\n
239,ｶﾈﾄﾗ,,命からがら逃げだしました。<br><t0.5>間一髪のところでしたニャ……。,証言台,カネトラ-通常,,FALSE,0,1,0,1,0,0,0,0,0,,,,,FALSE,,\r\n
240,ｻｲﾊﾞﾝﾁｮ,,ふむう……。<br><t0.5>つまりあなたは、<t0.3><effect3><se:ツッコミ>被告人が犯行を行う瞬間を目撃したと！,裁判長席,裁判長-驚き,無音,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
241,ｶﾈﾄﾗ,,<effect1><se:気付き>ええ！　<t0.3>ええ！　<t0.3>まさしく！,証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,clear2,,,,FALSE,,\r\n
242,ｻｲﾊﾞﾝﾁｮ,,……分かりました。<br><t0.5>では弁護人は尋問をするように。,裁判長席,裁判長-真剣,,FALSE,0,1,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
243,,,,証言台,カネトラ-通常,,FALSE,0,0,2,0,0,0,0,0,0,,,,,FALSE,,\r\n
244,,,<speed:0.05><color:#FF0000><center>～目撃したこと～,証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
245,ｶﾈﾄﾗ,,</center><color:#55FF55>あの日あっしは仕事で会議場へ来てたんですニャ。,証言台,カネトラ-通常,尋問モデラート,FALSE,0,0,0,2,0,254,295,0,1,,,,,FALSE,,\r\n
246,ｶﾈﾄﾗ,,<color:#55FF55>時間は……<t0.5>そうですニャ、<br><t0.3>１５時頃でしたでしょうか。,証言台,カネトラ-考える,,FALSE,0,0,0,2,0,261,295,0,0,,,,,FALSE,,\r\n
247,ｶﾈﾄﾗ,,<color:#55FF55>地下駐車場で、<t0.3>あっしは目撃してしまったのです……！　<t0.5>ニャ。,証言台,カネトラ-驚き,,FALSE,0,0,0,2,0,265,295,0,0,,,,,FALSE,,\r\n
248,ｶﾈﾄﾗ,,<color:#55FF55>柱の陰で、<t0.3>被告人が爆弾を！　<br><t0.5>そしてすぐ後にドカン！,証言台,カネトラ-驚き,,FALSE,0,0,0,2,0,272,295,0,0,skip2,,,,FALSE,,\r\n
249,ｶﾈﾄﾗ,,<color:#55FF55>柱の陰で、<t0.3>被告人が爆弾を！　<t0.5>あれは中央の大きな柱でした。<br><t0.5>そしてすぐ後にドカン！,証言台,カネトラ-驚き,,FALSE,0,0,0,2,0,282,295,304,0,skip1,爆弾,,,FALSE,,\r\n
250,ｶﾈﾄﾗ,,<color:#55FF55>命からがら逃げだしました。<br><t0.5>間一髪のところでしたニャ……。,証言台,カネトラ-通常,,FALSE,0,1,0,2,0,287,295,0,2,,,,,FALSE,,\r\n
251,カヨコ,便利屋６８,ハルカが本当にやっていないのなら、<br><t0.3>この証言には絶対にウソがある。,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
252,カヨコ,便利屋６８,ゆさぶって、<t0.3>ボロを出させるの。<br><t0.5>忘れないで。,弁護席横,カヨコ-法廷-真剣こっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
253,アル,便利屋６８,ええ、<t0.3>分かったわ。,弁護席横,カヨコ-法廷-真剣こっち見,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
254,アル,便利屋６８,（この便利屋６８を陥れようというのなら、<br><t0.3>１００年早いってことを教えてあげるわ……！）,弁護席,アル-法廷-机叩き,,FALSE,0,1,0,0,244,0,0,0,0,,,,,FALSE,,\r\n
255,アル,便利屋６８,仕事……<t0.5>それはどういう……？,弁護席,アル-法廷-考える,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
256,ｶﾈﾄﾗ,,先ほどもお話ししましたニャ。<t0.5><br>これは顧客との信頼に関わりますのでね。,証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
257,ｶﾈﾄﾗ,,<effect1><se:気付き>あなたもよくご存じでしょう？　<t0.5>便利屋６８さん。,証言台,カネトラ-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
258,アル,便利屋６８,え、<t0.3><effect3>ええ、<t0.3><effect3>まあ……。,弁護席,アル-法廷-通常,,FALSE,0,0,0,0,0,0,0,0,0,,,,,FALSE,,\r\n
259,アル,便利屋６８,ねえカヨコ課長、<t0.3>表社会の仕事もそうなの……？,弁護席横,カヨコ-法廷-真剣,,FALSE,0,0,0,0,0,0,0,0,0,,,,,TRUE,,\r\n
